#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
COA6	PET100	9606.ENSP00000355574	9606.ENSP00000470539	0	0	0	0	0.105	0	0	0.658	0.681
COA6	NDUFS2	9606.ENSP00000355574	9606.ENSP00000356972	0	0	0	0	0.282	0.309	0	0.412	0.683
COA6	PET117	9606.ENSP00000355574	9606.ENSP00000397881	0	0	0	0	0.108	0	0	0.686	0.708
COA6	COX18	9606.ENSP00000355574	9606.ENSP00000425261	0	0	0	0	0.087	0	0	0.697	0.712
COA6	COX6B1	9606.ENSP00000355574	9606.ENSP00000466818	0	0	0	0	0.066	0	0.360	0.597	0.738
COA6	NDUFA8	9606.ENSP00000355574	9606.ENSP00000362873	0	0	0	0	0.389	0.273	0	0.488	0.753
COA6	COX7B	9606.ENSP00000355574	9606.ENSP00000497474	0	0	0	0	0.141	0.414	0.360	0.472	0.807
COA6	UQCR11	9606.ENSP00000355574	9606.ENSP00000467262	0	0	0	0	0.209	0.603	0.360	0.195	0.816
COA6	COA4	9606.ENSP00000355574	9606.ENSP00000443795	0	0	0	0	0.163	0	0.400	0.713	0.843
COA6	SCO2	9606.ENSP00000355574	9606.ENSP00000444433	0	0	0	0	0.082	0.449	0	0.832	0.907
COA6	COX4I1	9606.ENSP00000355574	9606.ENSP00000457513	0	0	0	0	0.326	0.603	0.520	0.480	0.924
COA6	COX6C	9606.ENSP00000355574	9606.ENSP00000429707	0	0	0	0	0.366	0.749	0.360	0.410	0.931
COA6	UQCRQ	9606.ENSP00000355574	9606.ENSP00000367939	0	0	0	0	0.631	0.744	0.524	0.352	0.967
COA6	UQCRB	9606.ENSP00000355574	9606.ENSP00000430494	0	0	0	0	0.616	0.747	0.605	0.411	0.974
COA6	COX7C	9606.ENSP00000355574	9606.ENSP00000425759	0	0	0	0	0.679	0.682	0.574	0.704	0.985
COA7	COX15	9606.ENSP00000360593	9606.ENSP00000016171	0	0	0	0	0.103	0.095	0	0.355	0.430
COA7	COX6A1	9606.ENSP00000360593	9606.ENSP00000229379	0	0	0	0	0.053	0	0	0.479	0.486
COA7	SCO1	9606.ENSP00000360593	9606.ENSP00000255390	0.051	0	0	0	0.445	0.227	0	0.366	0.707
COA7	TACO1	9606.ENSP00000360593	9606.ENSP00000258975	0.079	0	0	0	0.082	0	0	0.451	0.495
COA7	COX17	9606.ENSP00000360593	9606.ENSP00000261070	0	0	0	0	0.049	0	0	0.597	0.600
COA7	NDUFB10	9606.ENSP00000360593	9606.ENSP00000268668	0	0	0	0	0.055	0	0	0.470	0.478
COA7	AIFM1	9606.ENSP00000360593	9606.ENSP00000287295	0	0	0	0	0.062	0.359	0	0.234	0.499
COA7	COX8A	9606.ENSP00000360593	9606.ENSP00000321260	0	0	0	0	0.047	0	0	0.557	0.560
COA7	COX14	9606.ENSP00000360593	9606.ENSP00000326052	0	0	0	0	0	0.161	0	0.330	0.414
COA7	COA5	9606.ENSP00000360593	9606.ENSP00000330730	0	0	0	0	0.042	0	0	0.602	0.602
COA7	COA6	9606.ENSP00000360593	9606.ENSP00000355574	0	0	0	0	0.095	0	0	0.602	0.625
COA7	PET117	9606.ENSP00000360593	9606.ENSP00000397881	0	0	0	0	0	0	0	0.412	0.412
COA7	SURF1	9606.ENSP00000360593	9606.ENSP00000361042	0	0	0	0	0.049	0.095	0	0.402	0.440
COA7	NDUFA8	9606.ENSP00000360593	9606.ENSP00000362873	0	0	0	0	0.110	0	0	0.423	0.465
COA7	NDUFB3	9606.ENSP00000360593	9606.ENSP00000407336	0	0	0	0	0.056	0	0	0.486	0.494
COA7	COX4I1	9606.ENSP00000360593	9606.ENSP00000457513	0	0	0	0	0.091	0.432	0	0.227	0.566
COA7	COX6B1	9606.ENSP00000360593	9606.ENSP00000466818	0	0	0	0	0.049	0.227	0	0.535	0.629
COA7	COA4	9606.ENSP00000360593	9606.ENSP00000443795	0	0	0	0	0.162	0	0	0.597	0.648
COX11	COX15	9606.ENSP00000299335	9606.ENSP00000016171	0.231	0	0	0	0.620	0.088	0	0.772	0.931
COX11	TIMM21	9606.ENSP00000299335	9606.ENSP00000169551	0	0	0	0	0.197	0	0	0.561	0.632
COX11	UQCRC1	9606.ENSP00000299335	9606.ENSP00000203407	0.111	0	0	0	0.068	0.161	0.163	0.457	0.627
COX11	NDUFB7	9606.ENSP00000299335	9606.ENSP00000215565	0	0	0	0	0.077	0	0	0.522	0.540
COX11	CMC2	9606.ENSP00000299335	9606.ENSP00000219400	0	0	0	0	0.074	0	0	0.504	0.521
COX11	COX6A1	9606.ENSP00000299335	9606.ENSP00000229379	0	0	0	0	0.050	0	0	0.496	0.501
COX11	SCO1	9606.ENSP00000299335	9606.ENSP00000255390	0.120	0	0	0	0.476	0.125	0	0.915	0.961
COX11	COX5B	9606.ENSP00000299335	9606.ENSP00000258424	0	0	0	0	0.049	0.093	0	0.404	0.441
COX11	TACO1	9606.ENSP00000299335	9606.ENSP00000258975	0	0	0	0	0.104	0	0	0.420	0.458
COX11	NDUFB5	9606.ENSP00000299335	9606.ENSP00000259037	0	0	0	0	0.266	0	0	0.301	0.465
COX11	COX17	9606.ENSP00000299335	9606.ENSP00000261070	0	0	0	0	0.119	0	0	0.934	0.939
COX11	TTC19	9606.ENSP00000299335	9606.ENSP00000261647	0	0	0	0	0.141	0	0	0.401	0.464
COX11	NDUFS3	9606.ENSP00000299335	9606.ENSP00000263774	0	0	0	0	0.104	0	0	0.502	0.535
COX11	UQCRC2	9606.ENSP00000299335	9606.ENSP00000268379	0.111	0	0	0	0.122	0.129	0.154	0.506	0.664
COX11	NDUFB10	9606.ENSP00000299335	9606.ENSP00000268668	0	0	0	0	0.049	0	0	0.491	0.496
COX11	NDUFB9	9606.ENSP00000299335	9606.ENSP00000276689	0	0	0	0	0.149	0	0	0.378	0.448
COX11	NDUFS4	9606.ENSP00000299335	9606.ENSP00000296684	0	0	0	0	0.136	0	0	0.386	0.447
COX11	ATPAF2	9606.ENSP00000299335	9606.ENSP00000417190	0	0	0	0	0.060	0	0	0.398	0.410
COX11	COX7A2	9606.ENSP00000299335	9606.ENSP00000359098	0	0	0	0	0.097	0	0	0.375	0.412
COX11	MT-ND4	9606.ENSP00000299335	9606.ENSP00000354961	0	0	0	0	0	0	0	0.417	0.417
COX11	NDUFS1	9606.ENSP00000299335	9606.ENSP00000392709	0	0	0	0	0.087	0	0	0.394	0.423
COX11	CMC1	9606.ENSP00000299335	9606.ENSP00000418348	0	0	0	0	0.098	0	0	0.390	0.426
COX11	NDUFAB1	9606.ENSP00000299335	9606.ENSP00000458770	0	0	0	0	0.124	0	0	0.376	0.430
COX11	MT-ND5	9606.ENSP00000299335	9606.ENSP00000354813	0	0	0	0	0	0	0	0.439	0.439
COX11	COX7B	9606.ENSP00000299335	9606.ENSP00000497474	0	0	0	0	0.048	0	0	0.436	0.440
COX11	UQCC1	9606.ENSP00000299335	9606.ENSP00000363506	0	0	0	0	0.275	0	0	0.283	0.458
COX11	MT-ND1	9606.ENSP00000299335	9606.ENSP00000354687	0	0	0	0	0	0	0	0.459	0.459
COX11	NDUFA13	9606.ENSP00000299335	9606.ENSP00000423673	0	0	0	0	0	0	0	0.459	0.459
COX11	COX20	9606.ENSP00000299335	9606.ENSP00000355486	0	0	0	0	0.121	0	0	0.418	0.466
COX11	SDHB	9606.ENSP00000299335	9606.ENSP00000364649	0	0	0	0	0.056	0	0	0.461	0.470
COX11	COX7C	9606.ENSP00000299335	9606.ENSP00000425759	0	0	0	0	0.058	0	0	0.473	0.482
COX11	LYRM7	9606.ENSP00000299335	9606.ENSP00000368688	0	0	0	0	0.139	0.091	0	0.391	0.482
COX11	BCS1L	9606.ENSP00000299335	9606.ENSP00000413908	0	0	0	0	0.251	0	0	0.348	0.491
COX11	NDUFA4	9606.ENSP00000299335	9606.ENSP00000339720	0	0	0	0	0.060	0.228	0	0.364	0.498
COX11	MT-CYB	9606.ENSP00000299335	9606.ENSP00000354554	0	0	0	0	0	0	0.216	0.394	0.504
COX11	COA1	9606.ENSP00000299335	9606.ENSP00000379218	0	0	0	0	0.164	0	0	0.433	0.505
COX11	COX4I1	9606.ENSP00000299335	9606.ENSP00000457513	0	0	0	0	0.049	0	0	0.546	0.550
COX11	PET100	9606.ENSP00000299335	9606.ENSP00000470539	0	0	0	0	0.109	0	0	0.517	0.551
COX11	NDUFA8	9606.ENSP00000299335	9606.ENSP00000362873	0	0	0	0	0.060	0	0	0.544	0.553
COX11	COX6B1	9606.ENSP00000299335	9606.ENSP00000466818	0	0	0	0	0.049	0	0	0.557	0.561
COX11	ATPAF1	9606.ENSP00000299335	9606.ENSP00000460964	0	0	0	0	0.222	0	0	0.469	0.570
COX11	MT-ATP6	9606.ENSP00000299335	9606.ENSP00000354632	0	0	0	0	0	0	0	0.580	0.580
COX11	COX14	9606.ENSP00000299335	9606.ENSP00000326052	0	0	0	0	0.049	0	0	0.610	0.613
COX11	COA4	9606.ENSP00000299335	9606.ENSP00000443795	0	0	0	0	0.085	0.355	0	0.433	0.636
COX11	COA3	9606.ENSP00000299335	9606.ENSP00000354762	0	0	0	0	0.061	0.292	0	0.507	0.643
COX11	COX5A	9606.ENSP00000299335	9606.ENSP00000317780	0	0	0	0	0.107	0	0	0.644	0.669
COX11	PET117	9606.ENSP00000299335	9606.ENSP00000397881	0	0	0	0	0.049	0.088	0	0.675	0.693
COX11	CYC1	9606.ENSP00000299335	9606.ENSP00000317159	0	0	0	0	0.049	0	0.285	0.591	0.697
COX11	COX18	9606.ENSP00000299335	9606.ENSP00000425261	0	0	0	0	0.162	0	0	0.675	0.716
COX11	COA5	9606.ENSP00000299335	9606.ENSP00000330730	0	0	0	0	0.155	0	0	0.688	0.725
COX11	UQCRFS1	9606.ENSP00000299335	9606.ENSP00000306397	0	0	0.211	0	0.106	0	0.558	0.399	0.787
COX11	COA6	9606.ENSP00000299335	9606.ENSP00000355574	0	0	0	0	0.059	0	0	0.800	0.804
COX11	COX19	9606.ENSP00000299335	9606.ENSP00000342015	0	0	0	0	0.093	0.355	0	0.848	0.903
COX11	SURF1	9606.ENSP00000299335	9606.ENSP00000361042	0.120	0	0	0	0.672	0.079	0	0.708	0.912
COX11	SCO2	9606.ENSP00000299335	9606.ENSP00000444433	0.120	0	0	0	0.400	0.073	0	0.862	0.923
COX11	MT-CO1	9606.ENSP00000299335	9606.ENSP00000354499	0.231	0	0	0	0.515	0	0.802	0.572	0.964
COX11	MT-CO3	9606.ENSP00000299335	9606.ENSP00000354982	0.231	0	0.226	0	0.685	0	0.802	0.495	0.977
COX11	MT-CO2	9606.ENSP00000299335	9606.ENSP00000354876	0.231	0	0	0	0.714	0	0.802	0.574	0.979
COX14	COX15	9606.ENSP00000326052	9606.ENSP00000016171	0	0	0	0	0	0.161	0	0.650	0.694
COX14	TIMM21	9606.ENSP00000326052	9606.ENSP00000169551	0	0	0	0	0.067	0	0	0.480	0.494
COX14	NDUFB4	9606.ENSP00000326052	9606.ENSP00000184266	0	0	0	0	0.320	0	0	0.222	0.448
COX14	NDUFB7	9606.ENSP00000326052	9606.ENSP00000215565	0	0	0	0	0.584	0	0	0.262	0.680
COX14	COX6A1	9606.ENSP00000326052	9606.ENSP00000229379	0	0	0	0	0.209	0	0	0.428	0.528
COX14	NDUFS7	9606.ENSP00000326052	9606.ENSP00000233627	0	0	0	0	0.358	0.222	0	0.089	0.505
COX14	NDUFA2	9606.ENSP00000326052	9606.ENSP00000252102	0	0	0	0	0.456	0.120	0	0.254	0.611
COX14	SCO1	9606.ENSP00000326052	9606.ENSP00000255390	0	0	0	0	0.066	0.095	0	0.600	0.632
COX14	COX5B	9606.ENSP00000326052	9606.ENSP00000258424	0	0	0	0	0.670	0.164	0	0.561	0.868
COX14	TACO1	9606.ENSP00000326052	9606.ENSP00000258975	0	0	0	0	0.054	0.079	0	0.667	0.684
COX14	COX17	9606.ENSP00000326052	9606.ENSP00000261070	0	0	0	0	0.186	0.422	0	0.518	0.753
COX14	NDUFS3	9606.ENSP00000326052	9606.ENSP00000263774	0	0	0	0	0.287	0.188	0	0.150	0.465
COX14	NDUFA9	9606.ENSP00000326052	9606.ENSP00000266544	0	0	0	0	0.260	0.073	0	0.270	0.456
COX14	NDUFB10	9606.ENSP00000326052	9606.ENSP00000268668	0	0	0	0	0.516	0	0	0.220	0.606
COX14	NDUFS6	9606.ENSP00000326052	9606.ENSP00000274137	0	0	0	0	0.279	0.188	0	0.099	0.426
COX14	NDUFB11	9606.ENSP00000326052	9606.ENSP00000276062	0	0	0	0	0.484	0	0	0.146	0.540
COX14	NDUFB9	9606.ENSP00000326052	9606.ENSP00000276689	0	0	0	0	0.456	0	0	0.220	0.557
COX14	NDUFB8	9606.ENSP00000326052	9606.ENSP00000299166	0	0	0	0	0.585	0	0	0.269	0.683
COX14	COX11	9606.ENSP00000326052	9606.ENSP00000299335	0	0	0	0	0.049	0	0	0.610	0.613
COX14	NDUFA7	9606.ENSP00000326052	9606.ENSP00000301457	0	0	0	0	0.482	0.222	0	0	0.580
COX14	COX5A	9606.ENSP00000326052	9606.ENSP00000317780	0	0	0	0	0.156	0.161	0	0.721	0.785
COX14	COX8A	9606.ENSP00000326052	9606.ENSP00000321260	0	0	0	0	0.186	0	0	0.605	0.664
COX14	COA4	9606.ENSP00000326052	9606.ENSP00000443795	0	0	0	0	0.110	0	0	0.353	0.400
COX14	COA7	9606.ENSP00000326052	9606.ENSP00000360593	0	0	0	0	0	0.161	0	0.330	0.414
COX14	NDUFA6	9606.ENSP00000326052	9606.ENSP00000482543	0	0	0	0	0.281	0.120	0	0.161	0.423
COX14	UQCRB	9606.ENSP00000326052	9606.ENSP00000430494	0	0	0	0	0.181	0	0	0.339	0.435
COX14	NDUFB1	9606.ENSP00000326052	9606.ENSP00000483888	0	0	0	0	0.232	0	0	0.320	0.455
COX14	UQCC2	9606.ENSP00000326052	9606.ENSP00000476140	0	0	0	0	0.141	0	0	0.393	0.456
COX14	COX7A2	9606.ENSP00000326052	9606.ENSP00000359098	0	0	0	0	0.176	0	0	0.374	0.463
COX14	MT-CO2	9606.ENSP00000326052	9606.ENSP00000354876	0	0	0	0	0	0.165	0	0.389	0.468
COX14	NDUFA1	9606.ENSP00000326052	9606.ENSP00000360492	0	0	0	0	0.369	0	0	0.249	0.506
COX14	SCO2	9606.ENSP00000326052	9606.ENSP00000444433	0	0	0	0	0.047	0	0	0.518	0.521
COX14	COX7C	9606.ENSP00000326052	9606.ENSP00000425759	0	0	0	0	0.218	0	0	0.419	0.526
COX14	NDUFA4	9606.ENSP00000326052	9606.ENSP00000339720	0	0	0	0	0.217	0	0	0.428	0.533
COX14	HIGD1A	9606.ENSP00000326052	9606.ENSP00000398064	0	0	0	0	0.163	0	0	0.470	0.537
COX14	COX6C	9606.ENSP00000326052	9606.ENSP00000429707	0	0	0	0	0.282	0	0	0.419	0.565
COX14	COX4I1	9606.ENSP00000326052	9606.ENSP00000457513	0	0	0	0	0.171	0.073	0	0.480	0.565
COX14	COX19	9606.ENSP00000326052	9606.ENSP00000342015	0	0	0	0	0.060	0	0	0.559	0.568
COX14	NDUFB3	9606.ENSP00000326052	9606.ENSP00000407336	0	0	0	0	0.431	0	0	0.324	0.599
COX14	COX7B	9606.ENSP00000326052	9606.ENSP00000497474	0	0	0	0	0.228	0	0	0.510	0.605
COX14	COX18	9606.ENSP00000326052	9606.ENSP00000425261	0	0	0	0	0	0	0	0.624	0.624
COX14	PET117	9606.ENSP00000326052	9606.ENSP00000397881	0	0	0	0	0.049	0	0	0.621	0.624
COX14	NDUFA8	9606.ENSP00000326052	9606.ENSP00000362873	0	0	0	0	0.443	0.164	0	0.270	0.630
COX14	NDUFA13	9606.ENSP00000326052	9606.ENSP00000423673	0	0	0	0	0.588	0.079	0	0.125	0.639
COX14	COX6B1	9606.ENSP00000326052	9606.ENSP00000466818	0	0	0	0	0.261	0.161	0	0.470	0.643
COX14	UQCR11	9606.ENSP00000326052	9606.ENSP00000467262	0	0	0	0	0.536	0	0	0.267	0.645
COX14	COX20	9606.ENSP00000326052	9606.ENSP00000355486	0	0	0	0	0.074	0	0	0.645	0.657
COX14	UQCRQ	9606.ENSP00000326052	9606.ENSP00000367939	0	0	0	0	0.502	0	0	0.370	0.673
COX14	PET100	9606.ENSP00000326052	9606.ENSP00000470539	0	0	0	0	0.095	0	0	0.661	0.680
COX14	CMC1	9606.ENSP00000326052	9606.ENSP00000418348	0	0	0	0	0.110	0	0	0.656	0.680
COX14	SMIM20	9606.ENSP00000326052	9606.ENSP00000427407	0	0	0	0	0.085	0	0	0.675	0.689
COX14	NDUFA11	9606.ENSP00000326052	9606.ENSP00000389160	0	0	0	0	0.634	0	0	0.211	0.699
COX14	MT-CO1	9606.ENSP00000326052	9606.ENSP00000354499	0	0	0	0	0	0.510	0	0.431	0.709
COX14	COA5	9606.ENSP00000326052	9606.ENSP00000330730	0	0	0	0	0.133	0	0	0.679	0.710
COX14	NDUFS5	9606.ENSP00000326052	9606.ENSP00000362058	0	0	0	0	0.677	0	0	0.138	0.710
COX14	UQCR10	9606.ENSP00000326052	9606.ENSP00000332887	0	0	0	0	0.690	0	0	0.138	0.721
COX14	COA6	9606.ENSP00000326052	9606.ENSP00000355574	0	0	0	0	0.219	0.161	0	0.625	0.733
COX14	COA1	9606.ENSP00000326052	9606.ENSP00000379218	0	0	0	0	0.094	0	0	0.791	0.802
COX14	SURF1	9606.ENSP00000326052	9606.ENSP00000361042	0	0	0	0	0.142	0.292	0	0.869	0.913
COX14	COA3	9606.ENSP00000326052	9606.ENSP00000354762	0	0	0	0	0.434	0.621	0	0.984	0.996
COX15	SDHD	9606.ENSP00000016171	9606.ENSP00000364699	0	0	0	0	0.127	0	0	0.347	0.406
COX15	MT-ND1	9606.ENSP00000016171	9606.ENSP00000354687	0	0	0	0	0.142	0	0	0.338	0.408
COX15	NDUFB7	9606.ENSP00000016171	9606.ENSP00000215565	0	0	0	0	0.127	0	0	0.354	0.412
COX15	TMEM70	9606.ENSP00000016171	9606.ENSP00000312599	0	0	0	0	0.082	0	0	0.386	0.412
COX15	NDUFA11	9606.ENSP00000016171	9606.ENSP00000389160	0	0	0	0	0.097	0	0	0.384	0.420
COX15	NDUFB5	9606.ENSP00000016171	9606.ENSP00000259037	0	0	0	0	0.149	0	0	0.348	0.421
COX15	ATPAF1	9606.ENSP00000016171	9606.ENSP00000460964	0	0	0	0	0.109	0	0	0.383	0.427
COX15	COA7	9606.ENSP00000016171	9606.ENSP00000360593	0	0	0	0	0.103	0.095	0	0.355	0.430
COX15	SDHB	9606.ENSP00000016171	9606.ENSP00000364649	0	0	0	0	0.137	0	0	0.370	0.433
COX15	NDUFB3	9606.ENSP00000016171	9606.ENSP00000407336	0	0	0	0	0.097	0	0	0.400	0.435
COX15	AIFM1	9606.ENSP00000016171	9606.ENSP00000287295	0	0	0	0	0.111	0.363	0	0.115	0.455
COX15	NDUFA5	9606.ENSP00000016171	9606.ENSP00000417142	0	0	0	0	0.097	0.135	0	0.370	0.464
COX15	NDUFS6	9606.ENSP00000016171	9606.ENSP00000274137	0	0	0	0	0.067	0.300	0	0.261	0.475
COX15	SDHAF1	9606.ENSP00000016171	9606.ENSP00000368165	0	0	0	0	0	0	0	0.476	0.476
COX15	NDUFA10	9606.ENSP00000016171	9606.ENSP00000252711	0	0	0	0	0.103	0	0	0.469	0.503
COX15	COX20	9606.ENSP00000016171	9606.ENSP00000355486	0	0	0	0	0.068	0	0	0.505	0.518
COX15	SDHC	9606.ENSP00000016171	9606.ENSP00000356953	0.045	0	0	0	0.149	0	0	0.457	0.520
COX15	NDUFA9	9606.ENSP00000016171	9606.ENSP00000266544	0	0	0	0	0.076	0.239	0	0.376	0.523
COX15	ATPAF2	9606.ENSP00000016171	9606.ENSP00000417190	0	0	0	0	0.106	0	0	0.502	0.536
COX15	MT-ND4	9606.ENSP00000016171	9606.ENSP00000354961	0	0	0	0	0.100	0	0	0.523	0.552
COX15	TIMM21	9606.ENSP00000016171	9606.ENSP00000169551	0	0	0	0	0.108	0	0	0.522	0.555
COX15	NDUFA2	9606.ENSP00000016171	9606.ENSP00000252102	0	0	0	0	0.101	0.095	0	0.522	0.577
COX15	COX19	9606.ENSP00000016171	9606.ENSP00000342015	0	0	0	0	0.049	0	0	0.579	0.582
COX15	NDUFS2	9606.ENSP00000016171	9606.ENSP00000356972	0	0	0	0	0.172	0.095	0	0.498	0.591
COX15	COX7A1	9606.ENSP00000016171	9606.ENSP00000292907	0	0	0	0	0	0	0.360	0.392	0.594
COX15	COA5	9606.ENSP00000016171	9606.ENSP00000330730	0	0	0	0	0.067	0	0	0.583	0.594
COX15	COA1	9606.ENSP00000016171	9606.ENSP00000379218	0	0	0	0	0.108	0	0	0.582	0.611
COX15	COX7A2L	9606.ENSP00000016171	9606.ENSP00000367938	0	0	0	0	0.067	0	0.360	0.406	0.614
COX15	NDUFAF5	9606.ENSP00000016171	9606.ENSP00000367346	0	0	0	0	0.075	0	0	0.601	0.615
COX15	FOXRED1	9606.ENSP00000016171	9606.ENSP00000263578	0	0	0	0	0.074	0	0	0.612	0.625
COX15	NDUFV1	9606.ENSP00000016171	9606.ENSP00000497587	0	0	0	0	0.067	0.095	0	0.623	0.653
COX15	UQCR11	9606.ENSP00000016171	9606.ENSP00000467262	0	0	0	0	0.042	0	0.540	0.292	0.660
COX15	UQCRH	9606.ENSP00000016171	9606.ENSP00000309565	0	0	0	0	0.110	0	0.540	0.253	0.667
COX15	NDUFAF2	9606.ENSP00000016171	9606.ENSP00000296597	0	0	0	0	0.082	0.095	0	0.643	0.677
COX15	COX18	9606.ENSP00000016171	9606.ENSP00000425261	0	0	0	0	0.095	0	0	0.668	0.686
COX15	NDUFS1	9606.ENSP00000016171	9606.ENSP00000392709	0	0	0	0	0.075	0.135	0	0.642	0.689
COX15	COX8A	9606.ENSP00000016171	9606.ENSP00000321260	0	0	0	0	0.045	0	0.540	0.359	0.693
COX15	COX14	9606.ENSP00000016171	9606.ENSP00000326052	0	0	0	0	0	0.161	0	0.650	0.694
COX15	SDHA	9606.ENSP00000016171	9606.ENSP00000264932	0	0	0	0	0.117	0	0	0.672	0.698
COX15	PET100	9606.ENSP00000016171	9606.ENSP00000470539	0	0	0	0	0	0	0	0.703	0.703
COX15	MT-ND2	9606.ENSP00000016171	9606.ENSP00000355046	0	0	0	0	0.082	0	0	0.694	0.707
COX15	NDUFA12	9606.ENSP00000016171	9606.ENSP00000330737	0	0	0	0	0.082	0.597	0	0.283	0.711
COX15	UQCR10	9606.ENSP00000016171	9606.ENSP00000332887	0	0	0	0	0.067	0	0.540	0.390	0.715
COX15	NDUFS7	9606.ENSP00000016171	9606.ENSP00000233627	0	0	0	0	0.099	0.095	0	0.684	0.720
COX15	COX17	9606.ENSP00000016171	9606.ENSP00000261070	0	0	0	0	0.049	0	0	0.719	0.721
COX15	MT-ATP6	9606.ENSP00000016171	9606.ENSP00000354632	0	0	0	0	0.075	0	0	0.715	0.725
COX15	MT-ND5	9606.ENSP00000016171	9606.ENSP00000354813	0	0	0	0	0.118	0	0	0.702	0.726
COX15	NDUFAF6	9606.ENSP00000016171	9606.ENSP00000379430	0	0	0	0	0.049	0	0	0.730	0.732
COX15	COX6C	9606.ENSP00000016171	9606.ENSP00000429707	0	0	0	0	0.067	0	0.540	0.441	0.739
COX15	UQCRB	9606.ENSP00000016171	9606.ENSP00000430494	0	0	0	0	0.082	0	0.540	0.432	0.739
COX15	UQCRQ	9606.ENSP00000016171	9606.ENSP00000367939	0	0	0	0	0.075	0	0.540	0.450	0.745
COX15	NDUFS3	9606.ENSP00000016171	9606.ENSP00000263774	0	0	0	0	0.082	0.138	0	0.710	0.750
COX15	COX7A2	9606.ENSP00000016171	9606.ENSP00000359098	0	0	0	0	0.060	0.078	0.540	0.462	0.757
COX15	COA6	9606.ENSP00000016171	9606.ENSP00000355574	0	0	0	0	0.126	0	0.360	0.644	0.783
COX15	NDUFS8	9606.ENSP00000016171	9606.ENSP00000315774	0	0	0	0	0.082	0.420	0	0.627	0.784
COX15	COX6A1	9606.ENSP00000016171	9606.ENSP00000229379	0	0	0	0	0.056	0.094	0.540	0.555	0.801
COX15	COX7B	9606.ENSP00000016171	9606.ENSP00000497474	0	0	0	0	0	0	0.540	0.590	0.803
COX15	COX5B	9606.ENSP00000016171	9606.ENSP00000258424	0	0	0	0	0.058	0.093	0.540	0.562	0.804
COX15	UQCRC1	9606.ENSP00000016171	9606.ENSP00000203407	0	0	0	0	0.081	0.246	0.598	0.501	0.842
COX15	COX4I1	9606.ENSP00000016171	9606.ENSP00000457513	0	0	0	0	0.067	0.394	0.540	0.477	0.846
COX15	NDUFA4	9606.ENSP00000016171	9606.ENSP00000339720	0	0	0	0	0.049	0.074	0.720	0.464	0.850
COX15	COA3	9606.ENSP00000016171	9606.ENSP00000354762	0	0	0	0	0.085	0.292	0	0.797	0.857
COX15	NDUFS4	9606.ENSP00000016171	9606.ENSP00000296684	0	0	0	0	0.082	0.522	0	0.754	0.882
COX15	UQCRC2	9606.ENSP00000016171	9606.ENSP00000268379	0	0	0	0	0.098	0.184	0.752	0.460	0.888
COX15	COX7C	9606.ENSP00000016171	9606.ENSP00000425759	0	0	0	0	0.067	0	0.720	0.621	0.892
COX15	MT-CYB	9606.ENSP00000016171	9606.ENSP00000354554	0.057	0	0	0	0	0	0.799	0.496	0.896
COX15	TACO1	9606.ENSP00000016171	9606.ENSP00000258975	0	0	0	0	0.104	0.088	0	0.884	0.897
COX15	PET117	9606.ENSP00000016171	9606.ENSP00000397881	0	0	0	0	0	0.095	0	0.909	0.914
COX15	COX6B1	9606.ENSP00000016171	9606.ENSP00000466818	0	0	0	0	0.058	0	0.540	0.854	0.931
COX15	COX11	9606.ENSP00000016171	9606.ENSP00000299335	0.231	0	0	0	0.620	0.088	0	0.772	0.931
COX15	COX5A	9606.ENSP00000016171	9606.ENSP00000317780	0	0	0	0	0.067	0.095	0.720	0.782	0.941
COX15	BCS1L	9606.ENSP00000016171	9606.ENSP00000413908	0	0	0	0	0.109	0	0.720	0.788	0.942
COX15	CYC1	9606.ENSP00000016171	9606.ENSP00000317159	0.231	0	0	0	0.135	0.575	0.791	0.446	0.961
COX15	SCO2	9606.ENSP00000016171	9606.ENSP00000444433	0.120	0	0	0	0.391	0.073	0.467	0.925	0.976
COX15	UQCRFS1	9606.ENSP00000016171	9606.ENSP00000306397	0	0	0	0	0.176	0	0.944	0.572	0.978
COX15	SCO1	9606.ENSP00000016171	9606.ENSP00000255390	0.120	0	0	0	0.431	0.315	0.467	0.910	0.980
COX15	MT-CO2	9606.ENSP00000016171	9606.ENSP00000354876	0.231	0	0	0	0.149	0.095	0.944	0.783	0.991
COX15	SURF1	9606.ENSP00000016171	9606.ENSP00000361042	0.120	0	0	0	0.606	0.509	0	0.960	0.992
COX15	MT-CO1	9606.ENSP00000016171	9606.ENSP00000354499	0.231	0	0	0	0.270	0	0.944	0.798	0.992
COX15	MT-CO3	9606.ENSP00000016171	9606.ENSP00000354982	0.231	0	0	0	0.215	0	0.944	0.847	0.994
COX17	COX15	9606.ENSP00000261070	9606.ENSP00000016171	0	0	0	0	0.049	0	0	0.719	0.721
COX17	UQCRC1	9606.ENSP00000261070	9606.ENSP00000203407	0	0	0	0	0.117	0	0.163	0.359	0.485
COX17	NDUFB7	9606.ENSP00000261070	9606.ENSP00000215565	0	0	0	0	0.221	0	0	0.348	0.471
COX17	CMC2	9606.ENSP00000261070	9606.ENSP00000219400	0	0	0	0	0.193	0	0.400	0.395	0.682
